TIME,CURRENCY,UNIT,STATINFO,Value
2013Q4,Spanish peseta,National currency (former currencies of the euro area countries),Average,166.386
2013Q4,Finnish markka,National currency (former currencies of the euro area countries),Average,5.94573
2013Q4,French franc,National currency (former currencies of the euro area countries),Average,6.55957
2013Q4,Greek drachma,National currency (former currencies of the euro area countries),Average,340.75
2013Q4,Irish pound,National currency (former currencies of the euro area countries),Average,0.787564
2013Q4,Italian lira,National currency (former currencies of the euro area countries),Average,1936.27
2013Q4,Lithuanian litas,National currency (former currencies of the euro area countries),Average,3.4528
2013Q4,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.3399
2013Q4,Latvian lats,National currency (former currencies of the euro area countries),Average,0.7028
2013Q4,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.4293
2013Q4,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.20371
2013Q4,Portuguese escudo,National currency (former currencies of the euro area countries),Average,200.482
2013Q4,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,239.64
2013Q4,Slovak koruna,National currency (former currencies of the euro area countries),Average,30.126
2014Q1,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.7603
2014Q1,Belgian franc,National currency (former currencies of the euro area countries),Average,40.3399
2014Q1,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.585274
2014Q1,German mark,National currency (former currencies of the euro area countries),Average,1.95583
2014Q1,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.6466
2014Q1,Spanish peseta,National currency (former currencies of the euro area countries),Average,166.386
2014Q1,Finnish markka,National currency (former currencies of the euro area countries),Average,5.94573
2014Q1,French franc,National currency (former currencies of the euro area countries),Average,6.55957
2014Q1,Greek drachma,National currency (former currencies of the euro area countries),Average,340.75
2014Q1,Irish pound,National currency (former currencies of the euro area countries),Average,0.787564
2014Q1,Italian lira,National currency (former currencies of the euro area countries),Average,1936.27
2014Q1,Lithuanian litas,National currency (former currencies of the euro area countries),Average,3.4528
2014Q1,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.3399
2014Q1,Latvian lats,National currency (former currencies of the euro area countries),Average,0.702804
2014Q1,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.4293
2014Q1,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.20371
2014Q1,Portuguese escudo,National currency (former currencies of the euro area countries),Average,200.482
2014Q1,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,239.64
2014Q1,Slovak koruna,National currency (former currencies of the euro area countries),Average,30.126
2014Q2,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.7603
2014Q2,Belgian franc,National currency (former currencies of the euro area countries),Average,40.3399
2014Q2,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.585274
2014Q2,German mark,National currency (former currencies of the euro area countries),Average,1.95583
2014Q2,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.6466
2014Q2,Spanish peseta,National currency (former currencies of the euro area countries),Average,166.386
2014Q2,Finnish markka,National currency (former currencies of the euro area countries),Average,5.94573
2014Q2,French franc,National currency (former currencies of the euro area countries),Average,6.55957
2014Q2,Greek drachma,National currency (former currencies of the euro area countries),Average,340.75
2014Q2,Irish pound,National currency (former currencies of the euro area countries),Average,0.787564
2014Q2,Italian lira,National currency (former currencies of the euro area countries),Average,1936.27
2014Q2,Lithuanian litas,National currency (former currencies of the euro area countries),Average,3.4528
2014Q2,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.3399
2014Q2,Latvian lats,National currency (former currencies of the euro area countries),Average,0.702804
2014Q2,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.4293
2014Q2,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.20371
2014Q2,Portuguese escudo,National currency (former currencies of the euro area countries),Average,200.482
2014Q2,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,239.64
2014Q2,Slovak koruna,National currency (former currencies of the euro area countries),Average,30.126
2014Q3,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.7603
2014Q3,Belgian franc,National currency (former currencies of the euro area countries),Average,40.3399
2014Q3,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.585274
2014Q3,German mark,National currency (former currencies of the euro area countries),Average,1.95583
2014Q3,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.6466
2014Q3,Spanish peseta,National currency (former currencies of the euro area countries),Average,166.386
2014Q3,Finnish markka,National currency (former currencies of the euro area countries),Average,5.94573
2014Q3,French franc,National currency (former currencies of the euro area countries),Average,6.55957
2014Q3,Greek drachma,National currency (former currencies of the euro area countries),Average,340.75
2014Q3,Irish pound,National currency (former currencies of the euro area countries),Average,0.787564
2014Q3,Italian lira,National currency (former currencies of the euro area countries),Average,1936.27
2014Q3,Lithuanian litas,National currency (former currencies of the euro area countries),Average,3.4528
2014Q3,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.3399
